cluster_id,metric_cores,companies,recurrence_count,similarity_scores,unit_family,recommended_action,canonical_provisional_id,canonical_metric_core,low_confidence
cluster_171,post_consumer_plastic_waste_recycled,Tata Consumer,1,,percentage,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:171,post_consumer_plastic_waste_recycled,False
cluster_172,employees_covered_health_insurance,Tata Consumer,1,,count,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:172,employees_covered_health_insurance,False
cluster_173,workers_covered_health_insurance,Tata Consumer,1,,count,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:173,workers_covered_health_insurance,False
cluster_174,percentage_employees_covered_health_insurance | percentage_employees_workers_covered_total,Nestle India | Tata Consumer,2,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:174<->Nestle India:nestle_india_new_metric_distance_audit_v2:112:0.843 | Tata Consumer:tata_consumer_new_metric_distance_audit_applied:174<->Nestle India:nestle_india_new_metric_distance_audit_v2:114:0.843,percentage,watch,Nestle India:nestle_india_new_metric_distance_audit_v2:112,percentage_employees_workers_covered_total,False
cluster_175,percentage_workers_covered_health_insurance,Tata Consumer,1,,percentage,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:175,percentage_workers_covered_health_insurance,False
cluster_176,employee_coverage,Tata Consumer,1,,percentage,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:176,employee_coverage,False
cluster_177,return_to_work_rate,Tata Consumer,1,,percentage,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:177,return_to_work_rate,False
cluster_178,employee_coverage,Tata Consumer,1,,percentage,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:178,employee_coverage,False
cluster_179,employee_coverage,Tata Consumer,1,,percentage,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:179,employee_coverage,False
cluster_180,employee_coverage,Tata Consumer,1,,percentage,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:180,employee_coverage,False
cluster_181,return_to_work_rate,Tata Consumer,1,,percentage,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:181,return_to_work_rate,False
cluster_182,return_to_work_rate,Tata Consumer,1,,percentage,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:182,return_to_work_rate,False
cluster_183,return_to_work_rate,Tata Consumer,1,,percentage,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:183,return_to_work_rate,False
cluster_184,site_count,Tata Consumer,1,,unknown,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:184,site_count,True
cluster_185,site_count,Tata Consumer,1,,unknown,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:185,site_count,False
cluster_186,site_count,Tata Consumer,1,,count,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:186,site_count,False
cluster_187,number_of_complaints_on_working_conditions,Tata Consumer,1,,count,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:187,number_of_complaints_on_working_conditions,False
cluster_188,number_of_complaints_on_health_and_safety,Tata Consumer,1,,count,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:188,number_of_complaints_on_health_and_safety,False
cluster_189,total_recordable_work_related_injuries | total_recordable_work_related_injuries_employees,ITC | Tata Consumer,2,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:189<->ITC:itc_new_metric_distance_audit_applied:390:1.000 | Tata Consumer:tata_consumer_new_metric_distance_audit_applied:189<->ITC:itc_new_metric_distance_audit_applied:484:0.959,count,watch,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:189,total_recordable_work_related_injuries,False
cluster_190,total_recordable_work_related_injuries,ITC | Tata Consumer,2,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:190<->ITC:itc_new_metric_distance_audit_applied:391:1.000,count,watch,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:190,total_recordable_work_related_injuries,False
cluster_191,high_consequence_work_related_injury_or_ill_health,ITC | Tata Consumer,2,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:191<->ITC:itc_new_metric_distance_audit_applied:392:1.000,count,watch,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:191,high_consequence_work_related_injury_or_ill_health,False
cluster_192,high_consequence_work_related_injury_or_ill_health,ITC | Tata Consumer,2,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:192<->ITC:itc_new_metric_distance_audit_applied:393:1.000,count,watch,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:192,high_consequence_work_related_injury_or_ill_health,False
cluster_193,health_and_safety_management_system_certification,Tata Consumer,1,,percentage,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:193,health_and_safety_management_system_certification,False
cluster_194,assessment_coverage,Tata Consumer,1,,percentage,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:194,assessment_coverage,True
cluster_195,workplace_assessments,Tata Consumer,1,,unknown,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:195,workplace_assessments,False
cluster_196,workplace_assessments,Tata Consumer,1,,unknown,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:196,workplace_assessments,False
cluster_197,workplace_assessments,Tata Consumer,1,,count,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:197,workplace_assessments,False
cluster_198,employees | employees_covered,ITC | Tata Consumer,2,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:198<->ITC:itc_new_metric_distance_audit_applied:377:1.000,percentage,watch,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:198,employees_covered,False
cluster_199,workers_covered,Tata Consumer,1,,count,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:199,workers_covered,False
cluster_200,workers_covered,Tata Consumer,1,,percentage,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:200,workers_covered,False
cluster_201,employee_complaints,Tata Consumer,1,,unknown,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:201,employee_complaints,False
cluster_202,employee_complaints_pending,Tata Consumer,1,,unknown,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:202,employee_complaints_pending,False
cluster_203,employee_complaints,Tata Consumer,1,,unknown,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:203,employee_complaints,False
cluster_204,employee_complaints_pending,Tata Consumer,1,,unknown,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:204,employee_complaints_pending,False
cluster_205,number_of_complaints,Tata Consumer,1,,unknown,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:205,number_of_complaints,False
cluster_206,number_of_complaints,Tata Consumer,1,,unknown,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:206,number_of_complaints,False
cluster_207,energy_intensity_in_terms_of_physical_output,ITC | Nestle India | Tata Consumer,3,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:207<->Nestle India:nestle_india_new_metric_distance_audit_v2:174:1.000 | Tata Consumer:tata_consumer_new_metric_distance_audit_applied:207<->Nestle India:nestle_india_new_metric_distance_audit_v2:175:1.000 | Tata Consumer:tata_consumer_new_metric_distance_audit_applied:207<->ITC:itc_new_metric_distance_audit_applied:420:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:174<->ITC:itc_new_metric_distance_audit_applied:420:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:175<->ITC:itc_new_metric_distance_audit_applied:420:1.000,energy,promote,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:207,energy_intensity_in_terms_of_physical_output,False
cluster_208,fuel_consumption | total_fuel_consumption,Nestle India | Tata Consumer,2,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:208<->Nestle India:nestle_india_new_metric_distance_audit_v2:121:1.000 | Tata Consumer:tata_consumer_new_metric_distance_audit_applied:210<->Nestle India:nestle_india_new_metric_distance_audit_v2:121:1.000,energy,watch,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:208,total_fuel_consumption,False
cluster_209,total_energy_consumed_from_renewable_sources,Tata Consumer,1,,energy,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:209,total_energy_consumed_from_renewable_sources,False
cluster_210,total_energy_consumed_from_non_renewable_sources,Tata Consumer,1,,energy,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:211,total_energy_consumed_from_non_renewable_sources,False
cluster_211,total_water_discharge,Tata Consumer,1,,volume,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:212,total_water_discharge,False
cluster_212,water_withdrawal,ITC | Tata Consumer,2,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:213<->ITC:itc_new_metric_distance_audit_applied:426:1.000 | Tata Consumer:tata_consumer_new_metric_distance_audit_applied:214<->ITC:itc_new_metric_distance_audit_applied:426:1.000,volume,watch,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:213,water_withdrawal,True
cluster_213,air_emissions,Nestle India | Tata Consumer,2,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:216<->Nestle India:nestle_india_new_metric_distance_audit_v2:125:1.000 | Tata Consumer:tata_consumer_new_metric_distance_audit_applied:216<->Nestle India:nestle_india_new_metric_distance_audit_v2:126:1.000 | Tata Consumer:tata_consumer_new_metric_distance_audit_applied:216<->Nestle India:nestle_india_new_metric_distance_audit_v2:127:1.000 | Tata Consumer:tata_consumer_new_metric_distance_audit_applied:216<->Nestle India:nestle_india_new_metric_distance_audit_v2:128:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:125<->Tata Consumer:tata_consumer_new_metric_distance_audit_applied:215:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:125<->Tata Consumer:tata_consumer_new_metric_distance_audit_applied:217:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:126<->Tata Consumer:tata_consumer_new_metric_distance_audit_applied:215:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:126<->Tata Consumer:tata_consumer_new_metric_distance_audit_applied:217:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:127<->Tata Consumer:tata_consumer_new_metric_distance_audit_applied:215:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:127<->Tata Consumer:tata_consumer_new_metric_distance_audit_applied:217:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:128<->Tata Consumer:tata_consumer_new_metric_distance_audit_applied:215:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:128<->Tata Consumer:tata_consumer_new_metric_distance_audit_applied:217:1.000,unknown,watch,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:217,air_emissions,True
cluster_214,rooftop_solar_power_capacity,Tata Consumer,1,,count,keep_provisional,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:218,rooftop_solar_power_capacity,False
cluster_215,other_hazardous_waste | other_hazardous_waste_generated | other_non_hazardous_waste | other_non_hazardous_waste_generated | radioactive_waste | total_waste_generated | waste_generated,ITC | Nestle India | Tata Consumer,3,Tata Consumer:tata_consumer_new_metric_distance_audit_applied:219<->ITC:itc_new_metric_distance_audit_applied:433:1.000 | Tata Consumer:tata_consumer_new_metric_distance_audit_applied:219<->ITC:itc_new_metric_distance_audit_applied:434:1.000 | Tata Consumer:tata_consumer_new_metric_distance_audit_applied:220<->Nestle India:nestle_india_new_metric_distance_audit_v2:137:0.835 | Tata Consumer:tata_consumer_new_metric_distance_audit_applied:220<->Nestle India:nestle_india_new_metric_distance_audit_v2:138:1.000 | Tata Consumer:tata_consumer_new_metric_distance_audit_applied:220<->Nestle India:nestle_india_new_metric_distance_audit_v2:169:0.835 | Tata Consumer:tata_consumer_new_metric_distance_audit_applied:220<->Nestle India:nestle_india_new_metric_distance_audit_v2:170:0.835 | Tata Consumer:tata_consumer_new_metric_distance_audit_applied:220<->ITC:itc_new_metric_distance_audit_applied:488:0.827 | Tata Consumer:tata_consumer_new_metric_distance_audit_applied:220<->ITC:itc_new_metric_distance_audit_applied:489:0.827 | Nestle India:nestle_india_new_metric_distance_audit_v2:137<->ITC:itc_new_metric_distance_audit_applied:433:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:137<->ITC:itc_new_metric_distance_audit_applied:434:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:137<->ITC:itc_new_metric_distance_audit_applied:488:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:137<->ITC:itc_new_metric_distance_audit_applied:489:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:138<->ITC:itc_new_metric_distance_audit_applied:433:0.906 | Nestle India:nestle_india_new_metric_distance_audit_v2:138<->ITC:itc_new_metric_distance_audit_applied:434:0.906 | Nestle India:nestle_india_new_metric_distance_audit_v2:138<->ITC:itc_new_metric_distance_audit_applied:488:0.827 | Nestle India:nestle_india_new_metric_distance_audit_v2:138<->ITC:itc_new_metric_distance_audit_applied:489:0.827 | Nestle India:nestle_india_new_metric_distance_audit_v2:168<->ITC:itc_new_metric_distance_audit_applied:500:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:169<->ITC:itc_new_metric_distance_audit_applied:433:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:169<->ITC:itc_new_metric_distance_audit_applied:434:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:169<->ITC:itc_new_metric_distance_audit_applied:488:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:169<->ITC:itc_new_metric_distance_audit_applied:489:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:170<->ITC:itc_new_metric_distance_audit_applied:433:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:170<->ITC:itc_new_metric_distance_audit_applied:434:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:170<->ITC:itc_new_metric_distance_audit_applied:488:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:170<->ITC:itc_new_metric_distance_audit_applied:489:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:176<->ITC:itc_new_metric_distance_audit_applied:488:0.843 | Nestle India:nestle_india_new_metric_distance_audit_v2:176<->ITC:itc_new_metric_distance_audit_applied:489:0.843 | Nestle India:nestle_india_new_metric_distance_audit_v2:176<->ITC:itc_new_metric_distance_audit_applied:500:0.843,weight,promote,Nestle India:nestle_india_new_metric_distance_audit_v2:137,other_hazardous_waste,True
